wetlands,livestock,coal,ong,landfills,wastewater,other_anth,other_bio
220.66834845357647,0.0,0.0,0.0,0.0,0.0,0.019075206559956124,0.0
265.1864290403149,0.0,0.0,0.0,0.0,0.0,0.037600871874713004,0.0
298.7112232518616,0.0,0.0,0.0,0.0,0.0,0.0485425343644349,0.0
428.68874273944186,0.0,0.0,0.0,0.0,0.0,0.04235913819262726,0.0
516.1818566237764,0.0,0.0,0.0,0.0,0.0,0.054146425543142356,0.0
603.6750055572888,0.0,0.0,0.0,0.0,0.0,0.017398306550234822,0.0
420.94490016729094,0.0,0.0,0.0,0.0,0.0,0.03731370963638731,0.0
280.4436143422214,0.0,0.0,0.0,0.0,0.0,0.004492627130908393,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.02692805156332589,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.035100025896196055,0.0
0.0,0.0005190308250164165,0.0,0.0,0.0,0.0,0.04974489721915051,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.010798437200910083,4.691558689556916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.383117379113832
206.72964047511152,0.0,0.0,0.0,0.0,0.0,0.00019316991746955834,9.383117379113832
215.792272888889,0.0,0.0,0.0,0.0,0.0,1.5669351056721624e-05,9.383117379113832
183.33072300748032,0.0,0.0,0.0,0.0,0.0,2.0899492015957887e-05,9.383117379113832
212.66620054290786,0.0,0.0,0.0,0.0,0.0,0.18349691922066858,9.383117379113832
227.87157674398733,0.0,0.0,0.0,0.0,0.0,0.0,9.383117379113832
251.68446775608268,0.0,0.0,0.0,0.0,0.0,0.0,9.383117379113832
300.5649339843423,0.0,0.0,0.0,0.0,0.0,0.0,9.383117379113832
349.44388200148154,0.0,0.0,0.0,0.0,0.0,0.00011485315774285756,9.383117379113832
464.15954044184673,0.0,0.0,0.0,0.0,0.0,0.0003288248607525591,11.240522433677505
481.71698987566805,0.0,0.0,0.0,0.0,0.0,0.00018270225774457482,59.69078144696089
492.95504584515203,0.0,0.0,0.0,0.0,0.0,8.350349051460031e-05,71.55981587798446
604.5762958767336,0.0,0.0,0.0,0.0,0.0,0.0,9.383117379113832
660.9277806207364,0.0,0.0,0.0,0.0,0.0,2.085930929026923e-05,102.69237460263388
737.5754914278453,0.0,0.0,0.0,0.0,0.0,0.00037582960546201846,176.83240337332606
809.8907853832284,0.0,0.0,0.0,0.0,0.0,0.00025576466242007936,18.99137706605009
882.2084828165115,0.0,0.0,0.0,0.0,0.0,3.654260517806817e-05,28.600726680191094
1529.7172283691011,0.0,0.0,0.0,0.0,0.0,0.00014356457157159205,183.3649403855968
1466.2867705409462,0.0,0.0,0.0,0.0,0.0,0.0004985040561028334,901.8263197408078
1150.4947650921076,0.0,0.0,0.0,0.0,0.0,0.00013050430388379035,187.93901542847334
767.2173849111427,0.0,0.0,0.0,0.0,0.0,0.00020355268548469127,28.600726680191094
618.7598531316062,0.0,0.0,0.0,0.0,0.0,0.00015139725940844836,28.600726680191094
760.9517767857902,0.0,0.0,0.0,0.0,0.0,0.011856879765975614,43.914162130175875
787.6792527462574,0.0,0.0,0.0,0.0,0.0,0.015295988606298798,54.80344601868599
814.4234362311685,0.0,0.0,0.0,0.0,0.0,0.00015010467174849025,29.84734243208176
873.689889422398,0.0,0.0,0.0,0.0,0.0,3.781049636966634e-05,31.45791944926936
929.6644857712481,0.0,0.0,0.0,0.0,0.0,0.011780087841121658,41.058711723880315
1044.9427931618122,0.0,0.0,0.0,0.0,0.0,0.15807292239543355,28.600726680191094
657.2494016785542,0.0,0.0,0.0,0.0,0.0,0.10555603578571804,28.600726680191094
442.00496081066876,0.0,0.0,0.0,0.0,0.005422037633014511,0.00021403050945877598,28.600726680191094
0.0,0.0,0.0,0.0,0.0,0.054211051942951456,0.0,28.600726680191094
0.0,0.0,0.0,0.0,0.0,0.054210928542539276,0.0,21.159114765430292
0.0,0.0,0.0,0.0,0.0,0.054211051942951456,0.0,13.719203848120411
1097.8731469609454,0.0,0.0,0.0,0.0,0.05421095657123294,0.0,18.757408087671482
1231.2452429046577,0.0,0.0,0.0,0.0,0.054210928542539276,0.0,48.986431992205205
1257.7038330414362,0.0,0.0,0.0,0.0,0.05421107997164513,0.2203303551944385,13.719203848120411
826.3157871180289,0.0,0.0,0.0,0.0,0.054210928542539276,0.1943295748215445,13.719203848120411
654.721061364629,0.0,0.0,0.0,0.0,0.05421095657123294,0.0,14.100512871944202
774.5255027342475,0.0,0.0,0.0,0.0,0.054211051942951456,0.0,287.7564069346124
784.4261277280657,0.0,0.0,0.0,0.0,0.054210928542539276,0.0,687.7057346189159
794.378175084241,0.0,0.0,0.0,0.0,0.054211051942951456,0.0,146.74348892482587
647.0876848732951,0.0,0.0,0.0,0.0,0.05421095657123294,0.023015525933735584,13.719203848120411
885.2198585156901,0.0,0.0,0.0,0.0,0.054210928542539276,0.0,13.719203848120411
1478.9927640345104,0.0,0.0,0.0,0.0,0.05421107997164513,0.0,13.719203848120411
1496.4555084186463,0.0,0.0,0.0,0.0,0.054210928542539276,0.017775915391164358,13.719203848120411
1409.6472561025707,0.0,0.0,0.0,0.0,0.05421095657123294,0.07704555684523376,13.719203848120411
560.6613074865294,0.0,0.0,0.0,0.0,0.054211051942951456,0.0,13.719203848120411
535.1489857242009,0.0,0.0,0.0,0.0,0.054210928542539276,0.0,15.677297803581034
509.62751472448326,0.0,0.0,0.0,0.0,0.054211051942951456,0.0,17.63692828822545
474.7994066796065,0.0,0.0,0.0,0.0,0.05421095657123294,0.0,17.63692828822545
463.98747210126504,0.0,0.0,0.0,0.0,0.054210928542539276,0.0,17.63692828822545
447.81175051734283,0.0,0.0,0.0,0.0,0.05421107997164513,0.0,880.2643777400326
712.5009454632439,0.0,0.0,0.0,0.0,0.054210928542539276,0.17272817813071495,2883.4159601888337
778.9636194459237,0.0,0.0,0.0,0.0,0.05421095657123294,0.26494262513667016,353.0953737895487
356.5165001342138,0.0,0.0,0.0,0.0,0.054211051942951456,0.0,17.63692828822545
402.9670085066543,0.0,0.0,0.0022288279450117833,0.0,0.05108733830989014,0.001071984896290605,35.550514024724826
449.4346655753291,0.0,0.0,0.004457608504845258,0.0,0.04796062361949747,0.14107664863118116,35.727760053785616
588.270789265799,0.0,0.0,0.004457608504845258,0.0,0.0479605242450381,0.0021439209604501137,189.48243659498465
700.6846594218064,0.0,0.0,1592.7336355536363,0.0,0.049685150626318245,21.56719377445415,18.173174067818945
926.964133599465,0.0,0.0,131.84934057619589,25.661207671235083,0.055446577382032916,1.8072302059307375,18.530671474286123
886.5118613903031,0.0,0.0,1208.0144481849418,52.454031022687886,0.09163293008888387,117.42078044989574,17.948036304219787
865.1533913699631,0.0,0.0,4252.54496226322,27.58673929266361,0.08772627041896724,390.50152948141573,17.681372262215447
828.7292636090922,0.0,0.0,82.39864990199273,0.0,0.04796062361949747,0.0,17.63692828822545
986.9784225555021,0.0,0.0,0.30497967545978955,0.0,0.047960489541940446,0.0,22.293644371012235
1145.1868489392175,0.0,0.0,0.009844073684823458,0.0,0.04796062361949747,0.034705925073644645,26.948836238072918
739.5189393590131,0.0,0.0,0.0,0.0,0.046310663633993755,0.0,26.948836238072918
704.6564523325361,0.0,0.0,0.0,0.0,0.045110806998960015,0.0,26.948836238072918
728.4867812525646,0.0,0.0,164.83636273580933,0.0,0.0451125184606594,17.449501553678694,26.948836238072918
738.6970563157623,0.0,0.0,0.36116656562880783,0.0,0.08209278635913425,0.036813429400279124,26.948836238072918
747.1933315495493,0.0,0.0,0.03997585528954484,0.0,0.09793607214195317,0.023707168139674935,26.948836238072918
784.1932377167219,0.0,0.0,4.812719774702326,0.0,0.09793613742180755,0.061795647045278755,86.45889430077509
797.5763822977373,0.0,0.0,25.676444047815753,0.0,0.10026045721391039,0.08248648828621657,171.47123518511685
810.9337647010204,0.0,0.0,0.1259064418634577,0.0,0.10258557551953643,0.06794375942726869,113.87818440804293
625.075842928904,0.0,0.0,9.01026949212877,0.0,0.10258550970725096,0.04741433627934987,35.48108943468058
580.6552340571207,0.0,0.0,0.10295717646036903,0.0,0.10258480294301334,0.04741433627934987,27.24177098091553
525.1995832276666,0.0,0.0,5.758557621495976,0.0,0.10258576626297346,0.04741433627934987,27.493293860534177
521.7784152621028,0.0,0.0,58.33021292203945,0.0,0.10258480294301334,0.04741433627934987,44.046318361245824
542.1348159467706,1.1527592996953726,0.0,0.14123621320798513,0.0,0.10247199992509948,0.0453066249701302,30.19775465766454
738.7463702777873,49.23920151509908,0.0,0.009781642876318351,0.0,0.1021754278420137,0.2923956420671286,33.03149274137519
545.0548574533786,0.0021331808467202934,0.0,4.115493826811259,0.0,0.10392140486201837,0.25463311125989885,31.29016750743229
351.33944368854014,0.0,0.0,0.18151756063631402,0.0,0.10392216996549083,0.02539498204542411,34.490716528476845
410.28497163530164,0.0,0.0,14.92300418394072,0.0,0.102249060494311,0.46325423251242215,49.877665337539185
439.6832117749044,0.0,0.0,59.09589557974239,0.0,0.0974952486184733,2.271961859941924,31.879419396989306
493.041445749963,0.0,0.0,184.03060798079773,0.0,0.09749625770849155,83.14264982149199,31.879419396989306
495.09168668964566,0.0,0.0,679.091261426468,0.0,0.0974952486184733,15.39548901699464,32.39683401560666
502.16012310618424,0.0,0.0,294.5939197994878,0.0,0.09749546018376894,20.792622272847854,32.6186334484582
557.9140117091484,0.0,0.0,605.8919602906793,0.0,0.09749552730811673,20.263958714151393,101.4796693877592
605.3348387528202,0.0,0.0,193.61253452033532,0.0,0.07497776666749455,19.160861240483882,148.87343643938453
652.7664352125526,0.0,0.0,71.53563889553892,0.0,0.05245715803397092,2.6811210742831153,35.59166496203192
648.7144959583405,0.0,0.0,792.2616282766056,0.0,0.0524571302714928,73.20963247485237,938.2171576799741
582.8831869316647,0.0,0.0,244.62336475083038,0.0,0.05245703783765296,18.749173485352337,7324.835455332416
430.2902638760114,0.0,0.0,1019.674286557733,0.0,0.05245851637976704,40.72840160749561,4174.341781405927
319.80794909881047,0.0,0.0,174.43164352720146,0.0,0.05245703783765296,39.86959433812223,192.51308048050873
247.74809758690597,0.0,0.0,1699.863342627471,0.0,0.0524571302714928,50.69046693387678,127.24832558434214
25.251192867404654,0.0,0.0,668.5274963100303,0.0,0.05245715803397092,57.68967784456926,213.47732122739603
22.170244382111537,0.0,0.0,197.0524089823956,0.0,0.05245703089703343,67.98278168227023,38.542899646090994
19.089293427212883,0.0,0.0,53.34087403207438,0.0,0.05245715803397092,27.346309911085115,52.62171074131283
13.477595638862157,0.0,0.0,0.9234006198918477,0.0,0.0524571302714928,0.001210773724756789,22.501369793106388
17.3955162570044,0.0,0.0,0.0,0.0,0.05245703783765296,0.0,18.157563112277263
27.991776323908525,0.0,0.0,0.0,0.0,0.05245851637976704,0.0,18.157563112277263
10.623392909975122,0.0,0.0,0.0,0.0,0.05245703783765296,0.0,18.370059048762588
3.0563144467742798,0.0,0.0,0.0,0.0,0.0524571302714928,0.0,19.23772507481495
1.9436426217064893,0.0,0.0,0.0,0.0,0.05245715803397092,0.0,18.157563112277263
48.538627624329855,0.0,0.0,0.0,0.0,0.05245703089703343,0.0,18.157563112277263
95.13053663530867,0.0,0.0,0.0,0.0,0.05245715803397092,0.0,18.157563112277263
60.48437658596749,0.0,0.0,0.1460530645442531,0.0,0.05945879059276319,9.032730492458928,18.562375548877235
45.41873339632202,0.0,0.0,0.0,0.0,0.05245703783765296,0.0,44.39921503859791
19.24964826752038,0.0,0.0,0.0,0.0,0.05245851637976704,0.0,61.893408407461315
32.399324802012856,0.0,0.0,0.0,0.0,0.05245703783765296,0.17374718707389125,18.519814685980002
36.797410132311846,0.0,0.0,0.0,0.0,0.054281890102163895,0.17374718707389125,18.453244479683597
25.65827096573073,0.0,0.0,0.0,0.0,0.05948376176288147,0.04341507539608065,18.157563112277263
29.853637534596547,0.0,0.0,0.0,0.0,0.07037638368899785,0.0,21.152135987323803
34.04793045282808,0.0,0.0,0.0,0.0,0.07469264265143268,0.0,24.601845806679975
21.79124376978056,0.0,0.0,0.0,0.0,0.07469235367446003,0.0,24.21094397743245
21.918814110437694,0.0,0.0,0.0,0.0,0.07469270846371816,0.0,24.145793703996652
25.396186435614773,0.0,0.0,0.0,0.0,0.07469235367446003,0.0,25.097816593638353
11.165055768191964,0.0,0.0,0.0,0.0,0.022408182652881175,0.0,25.03817186384835
0.0,0.0002519445470461795,0.0,0.0,0.0,0.00017134748353657387,0.06452407089539147,0.0
35.313427831362205,0.0,0.0,0.0,0.0,0.0,0.032521871307633766,0.0
353.12449081064375,0.0,0.0,0.0,0.0,0.0,0.04580624930227867,0.0
274.92280443572895,0.0,0.0,0.0,0.0,0.0,0.0,3.453669319432572
196.70370091208613,0.0,0.0,0.0,0.0,0.0,0.061983994957143705,6.907338638865144
54.81616835421799,0.0,0.0,0.0,0.0,0.0,0.0871538380197625,6.907338638865144
58.18854760260022,0.0,0.0,0.0,0.0,0.0,0.005814388431956219,6.907338638865144
102.8434673184947,0.0,0.0,0.0,0.0,0.0,0.03185040504499872,6.907338638865144
95.04896184605731,0.0,0.0,0.0,0.0,0.0,0.012628472868099486,6.907338638865144
92.14019660191435,0.0,0.0,0.0,0.0,0.0,0.004208863944080218,6.907338638865144
96.02191408500954,0.0,0.0,0.0,0.0,0.0,0.009262287293186903,6.907338638865144
114.13529415292078,0.0,0.0,0.0,0.0,0.0,0.0,6.907338638865144
132.24558911107894,0.0,0.0,0.0,0.0,0.0,0.009263474122140855,6.907338638865144
186.61294418559535,0.0,0.0,0.0,0.0,0.0,0.05666872759840573,6.907338638865144
230.83401195981904,0.0,0.0,0.0,0.0,0.0,0.04067677425218461,6.907338638865144
319.92988008168754,0.0,0.0,0.0,0.0,0.0,0.06145136695477623,6.907338638865144
326.4891259552992,0.0,0.0,0.0,0.0,0.0,0.04994072227690898,6.907338638865144
323.6844461603805,0.0,0.0,0.0,0.0,0.0,0.030029803173859983,6.907338638865144
273.2254657967517,0.0,0.0,0.0,0.0,0.0,0.012346332267170182,6.907338638865144
343.11072517417733,0.0,0.0,0.0,0.0,0.0,0.02104066550937284,6.052722738353031
413.0100422414603,0.0,0.0,0.0,0.0,0.0,0.005895242117400596,5.197756721746328
449.6088302693707,0.0,0.0,0.0,0.0,0.0,0.05247388751114444,5.197756721746328
455.09372130299266,0.0,0.0,0.0,0.0,0.0,0.06426074871567891,5.197756721746328
458.40415612254253,0.0,0.0,0.0,0.0,0.0,0.02805102400614407,5.197756721746328
244.17944039293116,0.0,0.0,0.0,0.0,0.0,0.01683052162482673,5.197756721746328
145.63404411004245,0.0,0.0,0.0,0.0,0.0,0.013469928938970418,5.197756721746328
85.01256139651039,0.0,0.0,0.0,0.0,0.0,0.013470974957912307,5.197756721746328
111.6246181143691,0.0,0.0,0.0,0.0,0.0,0.0,5.197756721746328
138.23769917087915,0.0,0.0,0.0,0.0,0.0,0.02721453509591947,5.197756721746328
86.55543945685234,0.0,0.0,0.0,0.0,0.0,0.015149575902872631,5.197756721746328
70.33025007927222,0.0,0.0,0.0,0.0,0.0,0.015994175204627592,5.197756721746328
45.8663838682014,0.0,0.0,0.0,0.0,0.0,0.017958589233486092,5.197756721746328
71.00939071847803,0.0,0.0,0.0,0.0,0.0,0.016827233302528964,5.197756721746328
84.17344831887063,0.0,0.0,0.0,0.0,0.0,0.01879517799681487,5.197756721746328
105.63918558872678,0.0,0.0,0.0,0.0,0.0,0.02273340616985402,5.197756721746328
166.87345966062716,0.0,0.0,0.0,0.0,0.0,0.0,2.598878360873164
228.10543621458837,0.0,0.0,0.0,0.0,0.0,0.06284592626313076,0.0
315.8292191664243,0.0,0.0,0.0,0.0,0.0,0.037874944883831474,0.0
296.8489092575193,0.0,0.0,0.0,0.0,0.0,0.09035335488575054,0.0
229.80062758300608,0.0,0.0,0.0,0.0,0.0,0.016267153512644565,0.0
284.64098206246393,0.0,0.0,0.0,0.0,0.0,0.057513647356733914,0.0
331.8592219427446,0.0,0.0,0.0,0.0,0.0,0.02216614688338594,0.0
545.3678630524572,0.0,0.0,0.0,0.0,0.0,0.09343110384438529,0.0
617.0781165212405,0.0,0.0,0.0,0.0,0.0,0.0760355057539206,0.0
688.8040411127521,0.0,0.0,0.0,0.0,0.0,0.019352225874651893,0.0
438.5747191015825,0.0,0.0,0.0,0.0,0.0,0.02552460731394366,0.0
287.53647875000206,0.0,0.0,0.0,0.0,0.0,0.023840433271537925,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.058353516678879724,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.05935295639247546,0.0
0.0,7.28472429109057e-05,0.0,0.0,0.0,0.00010220519573923793,0.026842921071217565,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.01528794215117005,0.0
0.0,7.61384765139448e-05,0.0,0.0,0.0,0.00010468117866472899,0.018947777687192722,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.014056638422634793,4.723646625732745
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44729325146549
195.63967443500877,0.0,0.0,0.0,0.0,0.0,6.267780642019532e-05,9.44729325146549
214.15797659223517,0.0,0.0,0.0,0.0,0.0,0.0,9.44729325146549
206.64241401731832,0.0,0.0,0.0,0.0,0.0,6.262195046183828e-05,9.44729325146549
185.717782407376,0.0,0.0,0.0,0.0,0.0,0.23857763808271137,9.44729325146549
193.65959957735708,0.0,0.0,0.0,0.0,0.0,8.742477312859722e-05,9.44729325146549
345.8113008584169,0.0,0.0,0.0,0.0,0.0,4.3051081127786446e-05,9.44729325146549
328.73036709776704,0.0,0.0,0.0,0.0,0.0,0.0,9.44729325146549
311.65613425752116,0.0,0.0,0.0,0.0,0.0,0.0,9.44729325146549
477.6558214399717,0.0,0.0,0.0,0.0,0.0,0.0004110503509227834,9.44729325146549
487.03542475967623,0.0,0.0,0.0,0.0,0.0,2.7394492391764913e-05,46.88137902563759
465.9574731793133,0.0,0.0,0.0,0.0,0.0,0.0,71.83699781576021
577.8007676134074,0.0,0.0,0.0,0.0,0.0,9.001970343717009e-05,9.44729325146549
645.0641761621764,0.0,0.0,0.0,0.0,0.0,0.00020094569121933948,103.07655885606525
818.8253863167246,0.0,0.0,0.0,0.0,0.0,0.00010573544641707227,177.470580787282
949.4185313479272,0.0,0.0,0.0,0.0,0.0,0.0002649231568738224,19.12126867255242
1079.986629937541,0.0,0.0,0.0,0.0,0.0,0.00017354017440804077,28.79634147540598
1958.2217864171912,0.0,0.0,0.0,0.0,0.0,0.00026493049376995214,28.79634147540598
1862.4791782139907,0.0,0.0,0.0,0.0,0.0,0.0005192920078301756,124.72662885377969
1411.3872924419793,0.0,0.0,0.0,0.0,0.0,0.00013834235451174354,188.68078259469775
985.303990918288,0.0,0.0,0.0,0.0,0.0,0.00018398774121555555,28.79634147540598
780.3339415704795,0.0,0.0,0.0,0.0,0.0,0.0,28.79634147540598
579.2756189278474,0.0,0.0,0.0,0.0,0.0,0.0,44.16236922302649
720.0000629767688,0.0,0.0,0.0,0.0,0.0,6.26592609090187e-05,55.088949289589166
860.7099316232096,0.0,0.0,0.0,0.0,0.0,0.00018919065992831254,47.474584181176404
844.2377834802201,0.0,0.0,0.0,0.0,0.0,0.00028451330851979973,77.14549768558791
919.4908582217113,0.0,0.0,0.0,0.0,0.0,0.00014878133293878707,28.79634147540598
1099.3246251545504,0.0,0.0,0.0,0.0,0.0,0.1704359366846989,28.79634147540598
896.7328868127065,0.0,0.0,0.0,0.0,0.0,0.19939769053239761,28.79634147540598
728.9379660208183,0.01342020289959431,0.0,0.0,0.0,0.005422380427829064,0.10553420130403617,28.79634147540598
0.0,0.0,0.0,0.0,0.0,0.05421328767201149,0.0,28.79634147540598
0.0,0.0,0.0,0.0,0.0,0.05420989025414266,0.0,21.30383262340817
0.0,0.0,0.0,0.0,0.0,0.054213292314783564,0.0,13.813036402840781
870.318121600386,0.0,0.0,0.0,0.0,0.05420992431390152,0.0,18.868482009541307
933.3598870491436,0.0,0.0,0.0,0.0,0.05420989609350548,0.06476831861458003,49.20115859048586
854.7802279067474,0.0,0.0,0.0,0.0,0.054213315624371206,0.3138159746253411,13.813036402840781
624.7443396438471,0.0,0.0,0.0,0.0,0.05420989609350548,0.15119088788717,13.813036402840781
524.8443862595184,0.0,0.0,0.0,0.0,0.05420992431390152,0.0,13.813036402840781
512.6313930002311,0.0,0.0,0.0,0.0,0.054213292314783564,0.0,92.71132152409062
703.2387744338882,0.0,0.0,0.0,0.0,0.05420989025414266,0.0,162.76830760342875
893.839893950821,0.0,0.0,0.0,0.0,0.054213292314783564,0.0,24.28799375485064
790.4639747166528,0.0,0.0,0.0,44.65771143522937,0.05420992431390152,49.94522952193054,13.813036402840781
977.3776744121849,0.0,0.0,0.0,0.0,0.05420989609350548,0.24760149867579082,13.813036402840781
1440.3947495713517,0.0,0.0,0.0,0.0,0.054213315624371206,0.0,13.813036402840781
1656.5118951263944,0.0,0.0,0.0,0.0,0.05420989609350548,0.0,13.813036402840781
1649.7090118464885,0.0,0.0,0.0,0.0,0.05420992431390152,0.0,13.813036402840781
754.8530549121411,0.0,0.0,0.0,0.0,0.05421328767201149,0.0,13.813036402840781
680.855737947678,0.0,0.0,0.0,0.0,0.05420989025414266,0.0,18.328727860463893
606.8371475226521,0.0,0.0,0.0,0.0,0.054213292314783564,0.0,19.28408242347445
412.1685585378247,0.0,0.0,0.0,0.0,0.05420992431390152,0.0,17.75755613638815
396.763602304341,0.0,0.0,0.0,0.0,0.05420989609350548,0.0,17.75755613638815
411.26322052614717,0.0,0.0,0.0,0.0,0.054213315624371206,0.010074694738162669,963.7801176426859
488.8818742748725,0.0,0.0,0.0,0.0,0.05420989609350548,0.45067519672072864,3349.2906422611823
501.23430959082225,0.0,0.0,0.0,0.0,0.05420992431390152,0.0,412.59986137500255
312.9515757542684,0.0,0.0,0.0,0.0,0.054213292314783564,0.0,17.75755613638815
343.5315614556523,0.0,0.0,38.07708668982504,0.0,0.05108625568779076,0.010759223911490092,35.73253214113076
374.1349962467082,0.0,0.0,0.04473480523861184,0.0,0.04795986910632494,0.021517286747052163,35.91035877392857
360.96415166143856,0.0,0.0,0.04473480523861184,0.0,0.04795983624315683,0.021517286747052163,190.19185622673476
492.55146623379784,0.0,0.0,6183.83407250559,0.0,0.06005917226288997,2344.512137754328,18.295639854286964
802.9883860701765,0.0,0.0,1835.4731339415387,86.33906634172529,0.056600783740210436,67.38727602724369,24.056211209897032
982.7899139294552,0.0,0.0,5834.5730034402395,471.7520852396151,0.21738327040647443,478.75621388373713,22.218112361230798
1016.539588829228,0.0,0.0,12780.177034560755,82.86810718254874,0.16741314131859097,1172.9398136820248,17.931763976745863
627.0650224966279,0.0,0.0,75.33576921322488,0.0,0.04795986910632494,2.430190244346751,17.75755613638815
995.0790671615293,0.0,0.0,2.8255009976354657,0.0,0.047959729468971805,0.0,22.446121849189375
1363.0787998433123,0.0,0.0,12.963027056110915,0.0,0.037188193600813525,60.04242777092707,29.959366858887815
843.8864443802912,0.0,0.0,2.615078684721116,0.0,0.023052426365125323,0.0,36.458712045425486
790.077543568185,0.0,0.0,0.76026292885904,0.0,0.01946038988545917,0.0,27.13315292138437
799.1670022395124,0.0,0.0,8.77669299765819,0.0,0.019460704526601393,0.0,27.13315292138437
804.7727316262203,0.0,0.0,0.3011733016808974,0.0,0.01946038988545917,0.0,27.13315292138437
809.6903188782336,0.0,0.0,23.725233619051693,0.0,0.019460624091771767,0.013344878383552642,27.13315292138437
832.3625586765959,0.0,0.0,213.208096813626,0.0,0.019460642270378307,8.540501891076667,27.13315292138437
776.5922748334068,0.0,0.0,264.8783333370487,0.0,0.042716913401305845,8.691225305691091,72.6277540340255
720.8732138116197,0.0,0.0,12.107972257295867,0.0,0.06597187276724015,0.009134808319082543,54.42991688259942
648.1828089508182,0.0,0.0,71.69958167506186,0.0,0.06597179536217827,0.0021280531339592044,27.13315292138437
653.7658395633201,0.0,0.0,0.7884997379129154,0.0,0.06597069160773313,0.0,27.13315292138437
685.63328949066,0.0,0.0,5.542119360445035,0.0,0.06597190071959987,0.0,27.13315292138437
647.582950715837,0.0,0.0,0.3952734368119139,0.0,0.06597069160773313,0.0,44.25539057382332
648.7195868563894,3.462687357204505,0.0,75.85784142676751,0.0,0.06597179536217827,0.5776572172515536,29.579187653129793
805.4403393870872,164.53327974379002,0.0,0.0,0.0,0.08827892095777695,0.12390271594679031,27.538538072094344
600.2120597085863,109.20042821943916,0.0,0.2700173253887032,0.0,0.10392112742944656,0.5880962185137365,31.03384822427646
394.98246396621056,0.00498210808692528,0.0,61.62006205571664,0.0,0.10392138344242882,3.4712160574445057,56.635206440701275
383.1807644810371,0.0,0.0,254.56780793800215,0.0,0.08719785017800612,13.722923229639735,1059.3510670262026
371.851418988937,0.0,0.0,182.63224889468995,0.0,0.03962033473760367,7.373953499390902,97.7882333407178
348.4550021848161,0.0,0.0,423.0026921244242,0.0,0.03962050958344278,70.85704053963161,141.50216999885794
423.1312664653704,0.0,0.0,102.61972478788375,0.0,0.03962033473760367,13.856285254433823,32.61841230354445
479.41235604552713,0.0,0.0,218.3625710539507,0.0,0.039620455756004876,40.60293920650169,32.84172873458703
697.9127760646228,0.0,0.0,650.6207307602725,0.0,0.039620469732184735,18.289043339392766,115.5567638181323
678.6455795375896,0.0,0.0,1183.4526013784396,0.0,0.046040768355832075,143.19923708487258,172.1967764235564
659.3629351795483,0.0,0.0,134.8568234331778,0.0,0.0524568695880501,8.313164592887354,35.83509431020044
574.7428997945134,0.0,0.0,578.4127725513572,0.0,0.05245652312238053,66.24782613140073,609.5291856874907
447.79392062174213,0.0,0.0,609.4823697563952,0.0,0.05245648818193088,33.06138922749014,3934.2147918872297
173.54485864866285,77.31189754322196,0.0,1454.7800688941675,0.0,0.0524569013024911,107.49328136976287,2391.3607611627262
62.285448031312626,23.668265569802834,0.0,537.2556023963568,0.0,0.05245648818193088,24.123060569937078,1985.6006866153252
13.144885562009918,0.0,0.0,4130.64866950083,0.0,0.05245652312238053,37.72565027621602,867.689009189174
0.0,0.0,0.0,1250.3046282200257,0.0,0.0524568695880501,591.6076429007873,216.95586330207635
8.55874221504904,0.01466765918158622,0.0,300.74949269460836,0.0,0.0524564000266978,95.74218975530309,49.16870683515494
17.11748443009808,0.0,0.0,114.25951202318448,0.0,0.0524568695880501,62.40391177614883,42.8565208198399
8.001989219175774,0.0,0.0,43.83411899566869,0.0,0.05245652312238053,73.30009726097533,20.32064020549489
18.981573405801747,0.0,0.0,0.0,0.0,0.05245648818193088,0.0,18.28175184459607
46.96419354333662,0.0,0.0,0.0,0.0,0.0524569013024911,0.0,18.45051268381948
15.813976609251643,0.0,0.0,0.0,0.0,0.05245648818193088,0.0,18.596232147868136
2.2180320482336042,0.0,0.0,0.0,0.0,0.05245652312238053,0.0,19.696289620969896
0.0,0.0,0.0,0.0,0.0,0.0524568695880501,0.0,18.520738568832805
42.45086375225055,0.0,0.0,0.0,0.0,0.0524564000266978,0.07327544083904461,18.28175184459607
84.9017275045011,0.0,0.0,0.0,0.0,0.0524568695880501,0.20449793127203847,19.90638803848154
38.054712833589804,0.0,0.0,0.0,0.0,0.05245652312238053,0.06705391291952952,18.513842886801523
25.636918742224033,0.0,0.0,0.0,0.0,0.05245648818193088,0.0,44.61345095388909
8.807488702954963,0.0,0.0,0.0,0.0,0.0524569013024911,0.0,62.16764374038479
30.763922349359436,0.0,0.0,0.0,0.0,0.05245648818193088,0.0,18.303525135623776
39.4599959083689,0.0,0.0,0.0,0.0,0.05245652312238053,0.0,18.28486231105465
33.03208816657219,0.0,0.0,0.0,0.0,0.0524568695880501,0.1304261483626597,18.28175184459607
48.95524272470718,0.0,0.0,0.0,0.0,0.06023955081211156,0.0,21.296806113918297
