,bc_lb_rf0.2_sax0.5_poi80.0,bc_lb_rf0.45_sax0.75_poi80.0,bc_mb_rf0.175_sax0.5_poi80.0,bc_mb_rf0.3_sax0.75_poi80.0,bc_mb_rf0.5_sax1.0_poi80.0,lb_rf0.175_sax0.5_poi80.0,lb_rf0.35_sax0.75_poi80.0,mb_rf0.175_sax0.75_poi80.0
18112,1.0,0.548126599224064,1.0,0.6772202804131222,0.6103842596212878,1.0,0.5480946220012912,1.0
18113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18115,1.5245499166317242,1.4561364656365754,1.4787005125972454,1.3045259343144462,1.1317360120849038,1.4694678954555078,1.382004394255496,1.2025816664350693
18116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18123,1.0,1.1544339957703942,1.0,1.1678793544050414,1.2724594097904003,1.0,1.1235969614845356,1.0
18124,1.1058829552999594,1.092609510062399,1.0559233741817167,0.9451781127958299,0.8442959198213771,1.0123746039586354,0.9032646946515328,0.7759961184852795
18125,1.2765065980629493,1.4691578755024128,1.2803330622743232,1.5471296346626673,1.72524257614916,1.213638420731745,1.4155504929756901,1.4868980627913722
18126,0.8492908736958775,1.0206985943357347,0.810501419110528,0.9012940442230688,0.9462566759649249,0.8147645142064264,0.9824426292241006,0.8574287474285156
18127,0.6391416667184835,0.643143922823949,0.6675051530947087,0.8031550043302857,0.9018464851614869,0.6573010993714319,0.6682017673217624,0.7743523074014291
18128,0.7624447570919839,1.2303985980653387,0.7916682233000947,1.1071899285802758,1.3473259902771506,0.8124531157181099,1.249252546244831,1.124055304936215
18129,0.6757379556483748,0.8935386696361503,0.611374351544375,0.7658825988359936,0.9044328382422009,0.673410262195043,0.9064973797587188,0.8349853282186546
18130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18133,1.0,1.2512200932009883,1.0,1.2541116651339834,1.4033536949390903,1.0,1.0828198636408128,0.9916319184160489
18134,1.11196310523871,0.7253284154805177,1.4128922646471995,1.3231171813452782,1.0991258566204323,1.1571098750294855,0.9689290013629765,1.8893705944395354
18135,1.168318995156864,1.1724854884098708,1.0,1.0620112556719397,1.085542536477714,1.0,1.0513723789324967,0.884130090847927
18136,1.596233308945315,1.8934328590490601,1.6989453730302762,2.0948390209637875,2.4497055554971183,1.5529662957428272,1.9452752428785214,2.0033514859565873
18137,1.437622322520777,1.2604947668806934,1.5090633729089387,1.4228622152729677,1.1730764762877115,1.3791785410040271,1.2312717207662465,1.3470660246128006
18138,1.2607080745694557,1.0134964216382958,1.197333399527572,1.0311934668742468,0.9277847872558525,1.1793892574199867,0.9996996509633433,0.9355466818646163
18139,2.051949561642958,2.670557971496148,1.988217271702676,2.573851046819051,3.0942522468724754,2.0817489080504323,2.835464840313289,2.6908665868379247
18140,1.0,0.9722959970300682,1.0,0.99281518417264,0.891158202168981,1.0,0.9040279753457092,1.0
18141,1.0,0.2351683148268453,1.0,1.0,0.044626595411660475,1.0,1.0,1.0
18142,1.0,1.0,1.0,1.0,0.7888426857032602,1.0,1.0,1.0
18143,1.0,1.0,1.0,1.0,0.6712385861946242,1.0,1.0,1.0
18144,1.7233125843979742,2.228270175974835,1.6480832445975957,1.968737914196669,2.188330559586298,1.6289838037267945,1.9834301722170293,1.543445166357982
18145,1.0,1.3532565151809974,1.0,1.65380683611997,1.8141671560656434,1.0,1.389957009994884,1.654209896411042
18146,1.0,1.2428598652668819,1.0,1.1820460969519404,1.2885663218981662,1.0,1.260297924656817,1.0
18147,1.0,1.5992137004637783,1.0,1.2215514681537272,1.3614295475078713,1.0,1.3740445669272638,0.79726417272924
18148,1.0,1.4355935746808424,1.0,1.294612071115552,1.2276940694754312,1.0,1.3403489571120462,1.113126339834451
18149,1.0,0.5891382162848084,1.0,1.0082999275841948,0.9766252050398645,1.0,0.6192266087463691,1.051086879890419
18150,1.2253899309990013,0.8515906059485872,1.3140060541955494,0.9145612139378514,0.4022678909019106,1.0746232299489789,0.5590787434057205,0.586354567315464
18151,2.470296296864313,2.8466965293988107,2.7239223178036953,2.9938052202877614,3.276484626919725,2.3211568194355756,2.720468111492158,2.8736562430452146
18152,1.2409959123965126,1.2302465342489768,1.354758122922658,1.303363758596861,1.14762265976929,1.241138204021016,1.1599526575044963,1.2550952272343547
18153,1.0,1.0,1.0,1.0,0.8318136934496216,1.0,1.0,1.0
18154,1.0,1.0442915243222373,1.0,0.8517521740511746,0.7349367676540908,1.0,0.9261649576363,1.0
18155,1.0,0.047308941346392075,1.0,1.0,0.1394333512629391,1.0,1.0,1.0
18156,1.050099895724152,0.8971527020616215,0.8689972845988789,0.5909375255401486,0.4638779037924081,0.8757938614588214,0.687533207991855,0.4453939022269111
18157,1.500867118166207,1.5861702348845554,1.372939265971811,1.2932047318616213,1.2954292755494663,1.357606085469048,1.3333938831333327,0.9839945845720122
18158,1.1090971687058513,0.9917485316960919,1.522318985579461,1.7523414149928112,2.185437067350648,1.1988117291575244,1.2398159381284621,2.0559376088201597
18159,1.0893347447019015,1.0551900899008968,1.2464353735839886,1.0761124007173435,0.928270702790984,0.9944772551530732,0.8481305134472163,0.8819210766353143
18160,1.3318067751636469,1.2564475668782933,1.2183243764538831,0.9029128264456245,0.5729387480106531,1.2557841169193527,1.1211037800519819,0.6936003809852891
18161,-0.020966472565737693,-0.9476180932996363,0.12263878263926575,-0.7250998633377805,-1.210726373924068,0.015848153119546682,-0.9575937152526075,-0.4788135687312751
18162,0.6878963521381178,0.9601906827165685,0.7663926942273336,0.9489264034212397,1.389581413453005,0.7129782572338643,0.9716846269069705,0.9240079814210445
18163,1.0,0.6242902109929009,1.0,1.0,0.5658946049834377,1.0,0.6036852906782366,1.0
18164,1.4844559993659494,1.698132961229927,1.6682969531422818,1.9085871013176225,2.107479368498609,1.458971131990586,1.7533088340225422,1.9462440649714825
18165,1.7173111209776546,2.079743728479933,1.7943558774251058,2.2259206805924023,2.670738991091536,1.627759839718023,2.0467595306122135,2.1916833104874414
18166,1.0,1.240816275444376,1.0,1.2891969234344336,1.3166173819565703,1.0,1.2191624985849694,1.0
18167,1.0,1.0,1.0,1.0,1.5309935708747275,1.0,1.0,1.0
18168,1.1907404225043081,1.1620765978022023,1.0,1.3636996734257139,1.3091198421329473,1.0,1.1857215920475537,1.3129691079669588
18169,1.0,1.078905366237036,1.0,1.1926381478315893,1.1360817220749038,1.0,0.9311439763065135,0.9999112323436616
18170,1.0,1.3752043412020356,1.0,1.3805852859665233,1.1256917982739765,1.0,1.3908518340942937,1.3875452755148743
18171,1.0,1.1607157802902375,1.0,1.1395825259637853,0.9979779524672203,1.0,1.147907593482838,1.145260579845142
18172,0.9420371671560175,0.783760985866433,1.1675734447157557,1.2669337048407492,1.4425216445275524,1.0337560769462644,1.0470453104910131,1.6313769942374332
18173,1.512045477859588,1.7278335987318876,1.5096755760614746,1.612255740469486,1.732389740375524,1.4863822578350998,1.7166127895152314,1.6540443596507597
18174,1.0,0.407292178223031,1.0,0.666653887883637,0.6244477785344174,1.0,0.4904070848495312,0.7440463637045243
18175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18180,1.0,0.8200634533206408,1.0,0.7602783258875414,0.530689590882993,1.0,0.7689904793690383,1.0
18181,1.0,1.4947042092634568,1.0,1.4301807133920703,1.5482379403491322,1.0,1.391879141337891,1.3504319475996414
18182,0.6418703998368329,0.3690550268837054,0.6056940867805531,0.26646859059660066,0.17572100162103155,0.6818231088897742,0.4470801003902274,0.4384628898446463
18183,1.0,1.4734893852849975,1.0,1.0,1.6865766442059495,1.0,1.4993101968515052,1.0
18184,1.0,1.1132602985916158,1.0,0.9201561929546838,0.7880637458051538,1.0,0.9614812322745543,1.0
18185,1.0,1.0003746719533417,1.0,0.9212401723379795,0.9995455274149094,1.0,0.9708149556492556,0.9362268897054458
18186,1.0,1.202071882651273,1.0,1.179688661121812,1.4179791364745995,1.0,1.1263774776040902,1.090738269262042
18187,0.9034612574726113,0.6981533222898335,0.9372845310744804,0.7449358806236788,0.47730020749394697,0.964241663949946,0.8547745944015546,1.047517801154365
18188,1.2169967815252187,1.3016682132059714,1.0,1.2948591247487151,1.3189919586670982,1.2600629497720064,1.4007424680276994,1.3100065213017462
18189,1.0,1.6631880193750193,1.0,1.7356243243429181,1.9768804836373741,1.0,1.658431440119633,1.0
18190,1.2291176635113086,1.0184034187403483,1.1005322200462277,0.9382395147335618,0.8607536002160643,1.1872410856491449,1.012822754548555,1.0775650970433883
18191,1.0560074175064136,0.9979363395884349,1.2585920067984286,1.23030046723526,1.0684813514546505,1.188996928077736,1.2475945342912276,1.4669846398623143
18192,0.7138681791866865,0.3992781628322284,0.9306129709921098,0.836979212339628,0.797579316083926,0.8396894359953082,0.6866513417215465,1.1395204017173501
18193,1.3244379965020423,1.5968443929984915,1.4055576992406467,1.545956468471534,1.6052908694652785,1.1828427614884562,1.34900865424326,1.3981693162477242
18194,0.715314068653333,0.5112710688477939,0.8331096171487493,0.720622441215955,0.639884841266749,0.8008096457339757,0.6577716069621289,0.9591135306534762
18195,1.4375140118292755,1.666427443867832,1.3167007384147293,1.425700996740325,1.5571215741257731,1.2898669555156044,1.4488221226743718,1.0677712227923664
18196,0.8966001086472497,0.5444280753798125,0.7697040276253482,0.20761689720810494,-0.37509407557637076,0.801670267370671,0.3387328082861494,0.032727337429506065
18197,1.5921621861736561,2.12374887107822,1.6988474328995018,2.2175732598676277,2.6035394374087133,1.5870132404794788,2.0418878878499704,1.9038552834813132
18198,1.0,0.8053684934467569,1.0,0.9359294154802669,0.6867326416272164,1.0,0.935064547376907,1.1396190380087319
18199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18207,1.9209827380996494,2.8337889464468446,1.8333172262576252,2.6772067789688307,3.5181075694443393,1.8824972372064979,2.891190317903618,2.4172753779203795
18208,1.7268422905973253,2.37427199153737,1.609885055434639,2.0305204054758352,2.3633458250071833,1.7074073775521148,2.3135717493592978,1.8844134112582402
18209,1.0,1.543684364231746,1.0,1.1874001174062236,1.3726332989190482,1.0,1.3988004539817176,1.0
18210,1.0,0.7170993870260682,1.0,0.7206799888573867,0.5337340716361672,1.0,0.7384002529646541,1.0
18211,0.7923806024459541,0.42355202294537264,0.7286156543956999,0.2761465376162917,-0.09611447956294228,0.760328865496005,0.35193524715847957,0.12231085522666163
18212,1.0816484003832734,1.219959658486129,1.1115236209952553,1.363859387748752,1.6897055295522208,1.0984484217074972,1.3596597706557354,1.6024625842532574
18213,0.6909069044644518,0.5659255818799984,0.8185379845206864,0.730751397252142,0.6562511784276381,0.7177468887843834,0.6195857740911919,0.8255050330553786
18214,0.5804561787178217,0.3643459417532533,0.5527447264920515,0.23227461598482968,0.09349827606436989,0.561986986645036,0.25244766470389557,0.2006796368033683
18215,1.245763461179064,1.1867127717601207,1.165194174110102,0.9968891386009204,0.3658069739865297,1.1519278075606465,0.8891159600193017,0.6444497515313472
18216,1.7510413867098018,2.6081709989068855,1.9584313515314289,2.854205900789804,3.4822760820056615,1.7755189303840866,2.7195333677493103,2.952172855061086
18217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18230,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18239,0.28059420607123975,0.37524190173749794,0.6941884468550015,0.8265326542052129,1.2199158909154164,0.4042449435784211,0.4838543447699566,0.9844451834363852
18240,0.6650929461769568,0.8778038267390613,0.6570293149073008,0.9320138002530323,1.019260714348647,0.8046053319974318,1.1717901298707432,1.2167738826280914
18241,1.0374739838320615,1.3252743140374506,1.001090364223419,1.2877878337661635,1.798547534316043,0.986476688217552,1.3831962993613232,1.1562697346297224
18242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18243,0.7149554144995529,0.5772119960913966,0.7041364294168,0.5186611130328806,0.42547149956075714,0.7107561317633031,0.5158844596196333,0.4263289317473564
18244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18245,1.0,1.0,1.0,1.0,1.564301275893392,1.0,1.0,1.0
18246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18247,1.0,1.0961728394748942,1.0,1.210965344117556,1.152627994313054,1.0,1.1487080666467397,1.0
18248,1.1269013734270237,0.8492442149626633,1.1511702533021912,0.9550480346075432,0.8363745009007175,0.9997802957888187,0.678584226481334,0.7354772906320655
18249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18250,1.0,1.582517815702614,1.0,1.4633896517627907,1.51017407277417,1.0,1.453598827126307,1.383957990321055
18251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18253,1.1374629100022382,0.929032169469437,1.0764627386122996,0.7896071852167239,0.48647086145081886,1.088990876009651,0.8552399644562403,0.904681484016228
18254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18255,1.0,0.28493171609634116,1.0,0.4481046702012321,0.0005256800709396714,1.0,0.2707780635126964,0.5873100430313984
18256,1.2627746691208643,1.5499922768182124,1.2990384518568399,1.528990899016124,1.7240104229821966,1.272433332130007,1.5572530947824106,1.5916731979109677
18257,1.308625255741891,1.1950240429780017,1.3361952345578239,1.3240417433328275,0.90461865532491,1.2950110350357429,1.2592467864088839,1.2885075825925068
18258,0.7236130388310176,0.9072081586663838,0.818624463372748,1.0073938150691362,1.4339114140934583,0.7207808073984555,0.8764124307698147,0.9121399605563383
18259,0.27495567685908817,-0.41676686224807824,0.296507533363781,-0.15252328006805627,-0.29022676411698,0.30784697388555693,-0.2132376349560765,0.2931307478476297
18260,0.6375868439496797,0.5416582528751483,0.3095617061587286,-0.03114821878298546,-0.403947746238714,0.6810342227751742,0.6377242264101932,0.2503362544158687
18261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18262,1.9069684336885855,2.7178773108950693,1.8639180127031314,2.3581418571868102,2.7756398557621083,1.7180734333894532,2.2190628344620222,1.7167511605765444
18263,1.0,1.4775609156431013,1.0,1.7353448793638222,1.9303621422432578,1.0,1.5376752771858992,1.7123663749288927
18264,1.3945234290434076,1.6292394042750855,1.4123693535775352,1.588714786131806,1.8166951544584982,1.4649623887870689,1.7123233489543166,1.7521380133235023
18265,1.8234569688270776,2.304389715520715,1.6566012927072904,1.92669595416782,2.082137675049438,1.7424269872161973,2.1565027127120047,1.7663746535029787
18266,1.0,1.5678621666253836,1.0,1.5249966225844567,1.6189764999514331,1.0,1.3661413067131063,1.0
18267,1.34957512071954,1.1698595522395632,1.0,0.9979635096394563,0.7694416802380424,1.0,0.9861954840682117,0.7861084138780283
18268,1.0,1.1130123779015477,1.0,0.9720974264636717,1.0136076420958826,1.0,1.075283954710328,0.9676802399101594
18269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18270,1.8741322099205062,2.0812450582423576,1.7593037005978525,1.8745783091910075,1.7344504579181734,1.831900401212204,2.0512297260933643,1.9973709590207274
18271,1.6002062488537447,1.5718184206454229,1.590981715367806,1.5270646573985278,1.324892367483809,1.4933685335561422,1.4036776293651911,1.3474997508497628
18272,1.0,1.0,1.0,1.0,1.797696855763018,1.0,1.0,1.0
18273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18274,1.0,1.5727656462100033,1.0,1.662233821711716,1.6843277953824227,1.0,1.4869784367237209,1.0
18275,1.2849926198758381,1.230605329655857,1.2734137517266801,1.224833506756255,1.097290677203663,1.1754925814690558,1.0350089498483808,0.9332694058152988
18276,1.4504805090430455,1.1417480576314887,1.2943366774590852,1.034085815711296,0.6816986789089743,1.4414445583623583,1.2463833328339895,1.2435320233696663
18277,1.170806933609331,1.432727915111955,1.0,1.6780461826487478,2.132063721537463,1.0,1.2404149987951687,1.384204827089862
18278,2.2464185245938992,2.430538069177267,2.4630959666400463,2.659682304165866,2.729985877130943,2.1424144177581708,2.3454288642472356,2.598113623666329
18279,1.0,1.3078953542372402,1.0,1.5753379842129656,1.496586232966961,1.0,1.4867894051238109,1.0
18280,1.0,1.4731296510796117,1.0,1.4945583503021265,1.7212476740998,1.0,1.462511335022647,1.5490539178944474
18281,1.0,1.189399911050348,1.0,1.2102624479227853,1.1514774416944746,1.0,1.2046112647639955,1.2786175674296008
18282,1.0,1.5219150352239126,1.0,1.5158447614649653,1.5323046436912904,1.0,1.439651965140202,1.0
